房屋ID,原始州,计算州,方案类型,PV容量_kW,面板数量,电池容量_kWh,投资成本,年用电量_kWh,年发电量_kWh,年自用量_kWh,自用率,回本周期_年,简单回本_年,贴现回本_年,IRR,投资年限,总节省
4921,QLD,WA,高端型,3.52,8,9.1,7140,7634,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4921,QLD,TAS,高端型,3.52,8,9.1,7140,10148,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4921,QLD,NT,高端型,3.52,8,9.1,7140,10008,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4921,QLD,ACT,高端型,3.52,8,9.1,7140,8632,5210.37,5209.81,99.99%,4.72,4.72,4.85,24.41%,25,68143.84
4921,QLD,NSW,平衡型,3.52,8,6.6,5593,7778,5210.37,4827.80,92.66%,3.74,3.74,3.83,29.82%,25,65131.25
4921,QLD,VIC,平衡型,3.52,8,6.6,5593,6778,5210.37,4625.00,88.77%,3.88,3.88,3.97,28.82%,25,62868.07
4921,QLD,QLD,平衡型,3.52,8,6.6,5593,7270,5210.37,5005.67,96.07%,3.63,3.63,3.72,30.69%,25,67114.00
4921,QLD,SA,平衡型,3.52,8,6.6,5593,7129,5210.37,4677.98,89.78%,3.84,3.84,3.94,29.08%,25,63459.27
4921,QLD,WA,平衡型,3.52,8,6.6,5593,7634,5210.37,4933.10,94.68%,3.68,3.68,3.76,30.34%,25,66306.68
4921,QLD,TAS,平衡型,3.52,8,6.6,5593,10148,5210.37,5169.53,99.22%,3.52,3.52,3.62,31.50%,25,68945.21
4921,QLD,NT,平衡型,3.52,8,6.6,5593,10008,5210.37,5210.37,100.00%,3.49,3.49,3.59,31.70%,25,69400.01
4921,QLD,ACT,平衡型,3.52,8,6.6,5593,8632,5210.37,4756.44,91.29%,3.79,3.79,3.88,29.47%,25,64335.25
4921,QLD,NSW,经济型,3.52,8,4.4,4215,7778,5210.37,4271.15,81.97%,2.97,2.97,3.02,36.64%,25,60015.56
4921,QLD,VIC,经济型,3.52,8,4.4,4215,6778,5210.37,4015.61,77.07%,3.11,3.11,3.18,34.95%,25,57163.58
4921,QLD,QLD,经济型,3.52,8,4.4,4215,7270,5210.37,4423.17,84.89%,2.89,2.89,2.94,37.64%,25,61707.82
4921,QLD,SA,经济型,3.52,8,4.4,4215,7129,5210.37,4088.93,78.48%,3.07,3.07,3.13,35.43%,25,57981.89
4921,QLD,WA,经济型,3.52,8,4.4,4215,7634,5210.37,4391.66,84.29%,2.90,2.90,2.96,37.43%,25,61361.64
4921,QLD,TAS,经济型,3.52,8,4.4,4215,10148,5210.37,4692.16,90.05%,2.75,2.75,2.80,39.42%,25,64715.92
4921,QLD,NT,经济型,3.52,8,4.4,4215,10008,5210.37,4844.42,92.98%,2.68,2.68,2.73,40.43%,25,66415.20
4921,QLD,ACT,经济型,3.52,8,4.4,4215,8632,5210.37,4180.67,80.24%,3.02,3.02,3.07,36.04%,25,59006.08
4922,QLD,NSW,高端型,20,45,30,26540,7778,29604.40,7779.87,26.28%,7.85,7.85,8.23,15.44%,25,154447.00
4922,QLD,VIC,高端型,20,45,30,26540,6778,29604.40,6779.02,22.90%,8.52,8.52,8.98,14.34%,25,143276.22
4922,QLD,QLD,高端型,20,45,30,26540,7270,29604.40,7269.13,24.55%,8.15,8.15,8.61,14.88%,25,148729.79
4922,QLD,SA,高端型,20,45,30,26540,7129,29604.40,7130.00,24.08%,8.26,8.26,8.70,14.73%,25,147193.62
4922,QLD,WA,高端型,20,45,30,26540,7634,29604.40,7635.37,25.79%,7.94,7.94,8.34,15.28%,25,152834.27
4922,QLD,TAS,高端型,20,45,30,26540,10148,29604.40,10149.52,34.28%,6.60,6.60,6.89,17.98%,25,180895.41
4922,QLD,NT,高端型,20,45,30,26540,10008,29604.40,10009.80,33.81%,6.66,6.66,6.96,17.83%,25,179335.95
4922,QLD,ACT,高端型,20,45,30,26540,8632,29604.40,8633.29,29.16%,7.35,7.35,7.69,16.36%,25,163972.36
4922,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,4.47,4.47,4.60,25.20%,25,132182.43
4922,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,4.82,4.82,4.98,23.54%,25,122924.95
4922,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,4.58,4.58,4.73,24.64%,25,129030.31
4922,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,4.68,4.68,4.84,24.13%,25,126201.89
4922,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,4.49,4.49,4.61,25.12%,25,131743.16
4922,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.99,3.99,4.09,27.91%,25,147265.11
4922,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.91,3.91,4.01,28.41%,25,150033.00
4922,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,4.31,4.31,4.44,26.01%,25,136659.41
4922,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
4922,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
4922,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
4922,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
4922,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
4922,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
4922,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
4922,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
4923,QLD,NSW,高端型,16.72,38,25.1,22718,7778,24749.28,7779.87,31.43%,7.13,7.13,7.48,16.75%,25,143348.36
4923,QLD,VIC,高端型,16.72,38,25.1,22718,6778,24749.28,6779.02,27.39%,7.80,7.80,8.18,15.48%,25,132177.58
4923,QLD,QLD,高端型,16.72,38,25.1,22718,7270,24749.28,7269.13,29.37%,7.45,7.45,7.84,16.10%,25,137631.15
4923,QLD,SA,高端型,16.72,38,25.1,22718,7129,24749.28,7130.00,28.81%,7.56,7.56,7.93,15.93%,25,136094.99
4923,QLD,WA,高端型,16.72,38,25.1,22718,7634,24749.28,7635.37,30.85%,7.22,7.22,7.57,16.56%,25,141735.64
4923,QLD,TAS,高端型,16.72,38,25.1,22718,10148,24749.28,10149.52,41.01%,5.95,5.95,6.17,19.69%,25,169796.77
4923,QLD,NT,高端型,16.72,38,25.1,22718,10008,24749.28,10009.80,40.44%,6.00,6.00,6.24,19.52%,25,168237.31
4923,QLD,ACT,高端型,16.72,38,25.1,22718,8632,24749.28,8633.29,34.88%,6.65,6.65,6.95,17.81%,25,152873.72
4923,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,4.47,4.47,4.60,25.20%,25,132182.43
4923,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,4.82,4.82,4.98,23.54%,25,122924.95
4923,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,4.58,4.58,4.73,24.64%,25,129030.31
4923,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,4.68,4.68,4.84,24.13%,25,126201.89
4923,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,4.49,4.49,4.61,25.12%,25,131743.16
4923,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.99,3.99,4.09,27.91%,25,147265.11
4923,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.91,3.91,4.01,28.41%,25,150033.00
4923,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,4.31,4.31,4.44,26.01%,25,136659.41
4923,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
4923,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
4923,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
4923,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
4923,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
4923,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
4923,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
4923,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
4924,QLD,NSW,高端型,1.32,3,9.1,6306,7778,1953.89,1953.89,100.00%,12.67,12.67,13.34,8.99%,25,22712.50
4924,QLD,VIC,高端型,1.32,3,9.1,6306,6778,1953.89,1953.89,100.00%,12.67,12.67,13.34,8.99%,25,22712.50
4924,QLD,QLD,高端型,1.32,3,9.1,6306,7270,1953.89,1953.89,100.00%,12.67,12.67,13.34,8.99%,25,22712.50
4924,QLD,SA,高端型,1.32,3,9.1,6306,7129,1953.89,1953.89,100.00%,12.67,12.67,13.34,8.99%,25,22712.50
4924,QLD,WA,高端型,1.32,3,9.1,6306,7634,1953.89,1953.89,100.00%,12.67,12.67,13.34,8.99%,25,22712.50
4924,QLD,TAS,高端型,1.32,3,9.1,6306,10148,1953.89,1953.89,100.00%,12.67,12.67,13.34,8.99%,25,22712.50
4924,QLD,NT,高端型,1.32,3,9.1,6306,10008,1953.89,1953.89,100.00%,12.67,12.67,13.34,8.99%,25,22712.50
4924,QLD,ACT,高端型,1.32,3,9.1,6306,8632,1953.89,1953.89,100.00%,12.67,12.67,13.34,8.99%,25,22712.50
4924,QLD,NSW,平衡型,1.32,3,6.6,4758,7778,1953.89,1953.89,100.00%,9.84,9.84,10.24,12.95%,25,23962.50
4924,QLD,VIC,平衡型,1.32,3,6.6,4758,6778,1953.89,1953.89,100.00%,9.84,9.84,10.24,12.95%,25,23962.50
4924,QLD,QLD,平衡型,1.32,3,6.6,4758,7270,1953.89,1953.89,100.00%,9.84,9.84,10.24,12.95%,25,23962.50
4924,QLD,SA,平衡型,1.32,3,6.6,4758,7129,1953.89,1953.89,100.00%,9.84,9.84,10.24,12.95%,25,23962.50
4924,QLD,WA,平衡型,1.32,3,6.6,4758,7634,1953.89,1953.89,100.00%,9.84,9.84,10.24,12.95%,25,23962.50
4924,QLD,TAS,平衡型,1.32,3,6.6,4758,10148,1953.89,1953.89,100.00%,9.84,9.84,10.24,12.95%,25,23962.50
4924,QLD,NT,平衡型,1.32,3,6.6,4758,10008,1953.89,1953.89,100.00%,9.84,9.84,10.24,12.95%,25,23962.50
4924,QLD,ACT,平衡型,1.32,3,6.6,4758,8632,1953.89,1953.89,100.00%,9.84,9.84,10.24,12.95%,25,23962.50
4924,QLD,NSW,经济型,1.32,3,4.4,3380,7778,1953.89,1953.89,100.00%,6.19,6.19,6.49,19.12%,25,25062.50
4924,QLD,VIC,经济型,1.32,3,4.4,3380,6778,1953.89,1953.89,100.00%,6.19,6.19,6.49,19.12%,25,25062.50
4924,QLD,QLD,经济型,1.32,3,4.4,3380,7270,1953.89,1953.89,100.00%,6.19,6.19,6.49,19.12%,25,25062.50
4924,QLD,SA,经济型,1.32,3,4.4,3380,7129,1953.89,1953.89,100.00%,6.19,6.19,6.49,19.12%,25,25062.50
4924,QLD,WA,经济型,1.32,3,4.4,3380,7634,1953.89,1953.89,100.00%,6.19,6.19,6.49,19.12%,25,25062.50
4924,QLD,TAS,经济型,1.32,3,4.4,3380,10148,1953.89,1953.89,100.00%,6.19,6.19,6.49,19.12%,25,25062.50
4924,QLD,NT,经济型,1.32,3,4.4,3380,10008,1953.89,1953.89,100.00%,6.19,6.19,6.49,19.12%,25,25062.50
4924,QLD,ACT,经济型,1.32,3,4.4,3380,8632,1953.89,1953.89,100.00%,6.19,6.19,6.49,19.12%,25,25062.50
4925,QLD,NSW,高端型,18.48,42,27.7,24755,7778,27354.47,7779.87,28.44%,7.53,7.53,7.89,16.01%,25,149318.36
4925,QLD,VIC,高端型,18.48,42,27.7,24755,6778,27354.47,6779.02,24.78%,8.18,8.18,8.62,14.84%,25,138147.58
4925,QLD,QLD,高端型,18.48,42,27.7,24755,7270,27354.47,7269.13,26.57%,7.86,7.86,8.22,15.41%,25,143601.15
4925,QLD,SA,高端型,18.48,42,27.7,24755,7129,27354.47,7130.00,26.07%,7.95,7.95,8.35,15.25%,25,142064.99
4925,QLD,WA,高端型,18.48,42,27.7,24755,7634,27354.47,7635.37,27.91%,7.61,7.61,7.99,15.84%,25,147705.64
4925,QLD,TAS,高端型,18.48,42,27.7,24755,10148,27354.47,10149.52,37.10%,6.30,6.30,6.56,18.72%,25,175766.77
4925,QLD,NT,高端型,18.48,42,27.7,24755,10008,27354.47,10009.80,36.59%,6.37,6.37,6.62,18.56%,25,174207.31
4925,QLD,ACT,高端型,18.48,42,27.7,24755,8632,27354.47,8633.29,31.56%,7.03,7.03,7.36,16.99%,25,158843.72
4925,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,4.47,4.47,4.60,25.20%,25,132182.43
4925,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,4.82,4.82,4.98,23.54%,25,122924.95
4925,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,4.58,4.58,4.73,24.64%,25,129030.31
4925,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,4.68,4.68,4.84,24.13%,25,126201.89
4925,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,4.49,4.49,4.61,25.12%,25,131743.16
4925,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.99,3.99,4.09,27.91%,25,147265.11
4925,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.91,3.91,4.01,28.41%,25,150033.00
4925,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,4.31,4.31,4.44,26.01%,25,136659.41
4925,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
4925,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
4925,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
4925,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
4925,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
4925,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
4925,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
4925,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
4926,QLD,NSW,高端型,3.52,8,9.1,7140,7778,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4926,QLD,VIC,高端型,3.52,8,9.1,7140,6778,5210.37,5165.25,99.13%,4.75,4.75,4.89,24.24%,25,67650.18
4926,QLD,QLD,高端型,3.52,8,9.1,7140,7270,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4926,QLD,SA,高端型,3.52,8,9.1,7140,7129,5210.37,5190.94,99.63%,4.73,4.73,4.86,24.34%,25,67935.98
4926,QLD,WA,高端型,3.52,8,9.1,7140,7634,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4926,QLD,TAS,高端型,3.52,8,9.1,7140,10148,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4926,QLD,NT,高端型,3.52,8,9.1,7140,10008,5210.37,5210.37,100.00%,4.72,4.72,4.85,24.41%,25,68150.01
4926,QLD,ACT,高端型,3.52,8,9.1,7140,8632,5210.37,5209.81,99.99%,4.72,4.72,4.85,24.41%,25,68143.84
4926,QLD,NSW,平衡型,3.52,8,6.6,5593,7778,5210.37,4827.80,92.66%,3.74,3.74,3.83,29.82%,25,65131.25
4926,QLD,VIC,平衡型,3.52,8,6.6,5593,6778,5210.37,4625.00,88.77%,3.88,3.88,3.97,28.82%,25,62868.07
4926,QLD,QLD,平衡型,3.52,8,6.6,5593,7270,5210.37,5005.67,96.07%,3.63,3.63,3.72,30.69%,25,67114.00
4926,QLD,SA,平衡型,3.52,8,6.6,5593,7129,5210.37,4677.98,89.78%,3.84,3.84,3.94,29.08%,25,63459.27
4926,QLD,WA,平衡型,3.52,8,6.6,5593,7634,5210.37,4933.10,94.68%,3.68,3.68,3.76,30.34%,25,66306.68
4926,QLD,TAS,平衡型,3.52,8,6.6,5593,10148,5210.37,5169.53,99.22%,3.52,3.52,3.62,31.50%,25,68945.21
4926,QLD,NT,平衡型,3.52,8,6.6,5593,10008,5210.37,5210.37,100.00%,3.49,3.49,3.59,31.70%,25,69400.01
4926,QLD,ACT,平衡型,3.52,8,6.6,5593,8632,5210.37,4756.44,91.29%,3.79,3.79,3.88,29.47%,25,64335.25
4926,QLD,NSW,经济型,3.52,8,4.4,4215,7778,5210.37,4271.15,81.97%,2.97,2.97,3.02,36.64%,25,60015.56
4926,QLD,VIC,经济型,3.52,8,4.4,4215,6778,5210.37,4015.61,77.07%,3.11,3.11,3.18,34.95%,25,57163.58
4926,QLD,QLD,经济型,3.52,8,4.4,4215,7270,5210.37,4423.17,84.89%,2.89,2.89,2.94,37.64%,25,61707.82
4926,QLD,SA,经济型,3.52,8,4.4,4215,7129,5210.37,4088.93,78.48%,3.07,3.07,3.13,35.43%,25,57981.89
4926,QLD,WA,经济型,3.52,8,4.4,4215,7634,5210.37,4391.66,84.29%,2.90,2.90,2.96,37.43%,25,61361.64
4926,QLD,TAS,经济型,3.52,8,4.4,4215,10148,5210.37,4692.16,90.05%,2.75,2.75,2.80,39.42%,25,64715.92
4926,QLD,NT,经济型,3.52,8,4.4,4215,10008,5210.37,4844.42,92.98%,2.68,2.68,2.73,40.43%,25,66415.20
4926,QLD,ACT,经济型,3.52,8,4.4,4215,8632,5210.37,4180.67,80.24%,3.02,3.02,3.07,36.04%,25,59006.08
4927,QLD,NSW,高端型,19.36,44,29,25792,7778,28657.06,7779.87,27.15%,7.71,7.71,8.08,15.67%,25,152303.36
4927,QLD,VIC,高端型,19.36,44,29,25792,6778,28657.06,6779.02,23.66%,8.38,8.38,8.83,14.54%,25,141132.58
4927,QLD,QLD,高端型,19.36,44,29,25792,7270,28657.06,7269.13,25.37%,8.03,8.03,8.44,15.10%,25,146586.15
4927,QLD,SA,高端型,19.36,44,29,25792,7129,28657.06,7130.00,24.88%,8.12,8.12,8.56,14.94%,25,145049.99
4927,QLD,WA,高端型,19.36,44,29,25792,7634,28657.06,7635.37,26.64%,7.80,7.80,8.18,15.51%,25,150690.64
4927,QLD,TAS,高端型,19.36,44,29,25792,10148,28657.06,10149.52,35.42%,6.48,6.48,6.74,18.28%,25,178751.77
4927,QLD,NT,高端型,19.36,44,29,25792,10008,28657.06,10009.80,34.93%,6.54,6.54,6.81,18.13%,25,177192.31
4927,QLD,ACT,高端型,19.36,44,29,25792,8632,28657.06,8633.29,30.13%,7.21,7.21,7.56,16.62%,25,161828.72
4927,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,4.47,4.47,4.60,25.20%,25,132182.43
4927,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,4.82,4.82,4.98,23.54%,25,122924.95
4927,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,4.58,4.58,4.73,24.64%,25,129030.31
4927,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,4.68,4.68,4.84,24.13%,25,126201.89
4927,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,4.49,4.49,4.61,25.12%,25,131743.16
4927,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.99,3.99,4.09,27.91%,25,147265.11
4927,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.91,3.91,4.01,28.41%,25,150033.00
4927,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,4.31,4.31,4.44,26.01%,25,136659.41
4927,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
4927,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
4927,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
4927,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
4927,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
4927,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
4927,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
4927,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
4928,QLD,NSW,高端型,8.8,20,13.2,11878,7778,13025.94,7521.01,57.74%,4.56,4.56,4.69,24.88%,25,113692.11
4928,QLD,VIC,高端型,8.8,20,13.2,11878,6778,13025.94,6702.18,51.45%,4.99,4.99,5.14,22.98%,25,104555.07
4928,QLD,QLD,高端型,8.8,20,13.2,11878,7270,13025.94,7256.06,55.70%,4.69,4.69,4.85,24.26%,25,110722.16
4928,QLD,SA,高端型,8.8,20,13.2,11878,7129,13025.94,6992.56,53.68%,4.82,4.82,4.98,23.66%,25,107795.93
4928,QLD,WA,高端型,8.8,20,13.2,11878,7634,13025.94,7485.07,57.46%,4.57,4.57,4.70,24.80%,25,113292.75
4928,QLD,TAS,高端型,8.8,20,13.2,11878,10148,13025.94,8742.54,67.12%,4.03,4.03,4.14,27.72%,25,127338.97
4928,QLD,NT,高端型,8.8,20,13.2,11878,10008,13025.94,8972.34,68.88%,3.95,3.95,4.05,28.25%,25,129904.36
4928,QLD,ACT,高端型,8.8,20,13.2,11878,8632,13025.94,7843.45,60.21%,4.41,4.41,4.54,25.63%,25,117302.64
4928,QLD,NSW,平衡型,8.8,20,8.8,9134,7778,13025.94,6271.96,48.15%,3.79,3.79,3.89,29.21%,25,101960.41
4928,QLD,VIC,平衡型,8.8,20,8.8,9134,6778,13025.94,5937.55,45.58%,3.95,3.95,4.04,28.20%,25,98227.99
4928,QLD,QLD,平衡型,8.8,20,8.8,9134,7270,13025.94,6337.55,48.65%,3.77,3.77,3.87,29.41%,25,102685.89
4928,QLD,SA,平衡型,8.8,20,8.8,9134,7129,13025.94,6018.08,46.20%,3.91,3.91,4.01,28.44%,25,99126.81
4928,QLD,WA,平衡型,8.8,20,8.8,9134,7634,13025.94,6481.49,49.76%,3.70,3.70,3.80,29.85%,25,104299.07
4928,QLD,TAS,平衡型,8.8,20,8.8,9134,10148,13025.94,7143.02,54.84%,3.45,3.45,3.53,31.86%,25,111682.69
4928,QLD,NT,平衡型,8.8,20,8.8,9134,10008,13025.94,7399.21,56.80%,3.36,3.36,3.44,32.64%,25,114542.18
4928,QLD,ACT,平衡型,8.8,20,8.8,9134,8632,13025.94,6248.32,47.97%,3.80,3.80,3.90,29.14%,25,101696.65
4928,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,3.19,3.19,3.26,34.07%,25,79549.94
4928,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,3.36,3.36,3.44,32.55%,25,75840.73
4928,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,3.15,3.15,3.22,34.39%,25,80337.58
4928,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,3.32,3.32,3.40,32.93%,25,76770.65
4928,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,3.10,3.10,3.17,34.98%,25,81800.75
4928,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.86,2.86,2.91,37.84%,25,88781.85
4928,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.76,2.76,2.81,39.01%,25,91643.61
4928,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,3.21,3.21,3.28,33.89%,25,79113.32
4929,QLD,NSW,高端型,11.88,27,17.8,16106,7778,17585.01,7779.87,44.24%,5.60,5.60,5.81,20.72%,25,127005.86
4929,QLD,VIC,高端型,11.88,27,17.8,16106,6778,17585.01,6779.02,38.55%,6.19,6.19,6.46,18.98%,25,115835.08
4929,QLD,QLD,高端型,11.88,27,17.8,16106,7270,17585.01,7269.13,41.34%,5.91,5.91,6.11,19.83%,25,121288.65
4929,QLD,SA,高端型,11.88,27,17.8,16106,7129,17585.01,7130.00,40.55%,5.98,5.98,6.21,19.59%,25,119752.48
4929,QLD,WA,高端型,11.88,27,17.8,16106,7634,17585.01,7635.37,43.42%,5.67,5.67,5.90,20.47%,25,125393.13
4929,QLD,TAS,高端型,11.88,27,17.8,16106,10148,17585.01,9879.02,56.18%,4.66,4.66,4.82,24.33%,25,150433.64
4929,QLD,NT,高端型,11.88,27,17.8,16106,10008,17585.01,9853.74,56.03%,4.67,4.67,4.83,24.28%,25,150153.04
4929,QLD,ACT,高端型,11.88,27,17.8,16106,8632,17585.01,8522.74,48.47%,5.23,5.23,5.43,22.00%,25,135297.39
4929,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.99,3.99,4.09,27.91%,25,112509.67
4929,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,4.16,4.16,4.28,26.79%,25,107735.87
4929,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.96,3.96,4.06,28.08%,25,113207.50
